id,budget,company,country,director,genre,domestic_revenue_usd,name,rating,released,runtime,score,star,votes,writer,year,rank,total_revenue_usd,international_revenue_usd
3750,137000000,Universal Pictures,USA,Ang Lee,Action,132177234,Hulk,PG-13,6/20/2003,138,5.7,Eric Bana,223943,Stan Lee,2003,633,245285165,113107931
3198,6000000,Brant-Allen,USA,Ed Harris,Biography,8596914,Pollock,R,3/23/2001,122,7,Ed Harris,24202,Steven Naifeh,2000,7027,10994533,2397619
5062,237000000,Twentieth Century Fox Film Corporation,UK,James Cameron,Action,760507625,Avatar,PG-13,12/18/2009,162,7.8,Sam Worthington,954412,James Cameron,2009,2,2790439000,2029931375
2421,200000000,Twentieth Century Fox Film Corporation,USA,James Cameron,Drama,658672302,Titanic,PG-13,12/19/1997,194,7.8,Leonardo DiCaprio,862554,James Cameron,1997,3,2195169138,1536496836
6409,190000000,Universal Pictures,USA,James Wan,Action,353007020,Furious 7,PG-13,4/3/2015,137,7.2,Vin Diesel,309837,Chris Morgan,2015,9,1515048151,1162041131
5944,150000000,Walt Disney Animation Studios,USA,Chris Buck,Animation,400738009,Frozen,PG,11/27/2013,102,7.5,Kristen Bell,464149,Jennifer Lee,2013,16,1280802282,880064273
5396,0,A Bigger Boat,USA,Adam Green,Thriller,243390,Frozen,R,6/4/2010,93,6.2,Shawn Ashmore,57244,Adam Green,2010,16,1280802282,1280558892
6443,74000000,Illumination Entertainment,USA,Kyle Balda,Animation,336045770,Minions,PG,7/10/2015,91,6.4,Sandra Bullock,169228,Brian Lynch,2015,21,1159418131,823372361
5735,200000000,Eon Productions,UK,Sam Mendes,Action,304360277,Skyfall,PG-13,11/9/2012,143,7.8,Daniel Craig,556275,Ian Fleming,2012,28,1108561013,804200736
1323,28000000,Walt Disney Pictures,USA,Ron Clements,Animation,217350219,Aladdin,G,11/25/1992,90,8,Scott Weinger,287068,Ron Clements,1992,37,1050693953,833343734
6631,150000000,Walt Disney Pictures,USA,Byron Howard,Animation,341268248,Zootopia,PG,3/4/2016,108,8,Ginnifer Goodwin,317549,Byron Howard,2016,45,1023784195,682515947
4002,150000000,DreamWorks,USA,Andrew Adamson,Animation,436471036,Shrek 2,PG,5/19/2004,93,7.2,Mike Myers,342666,William Steig,2004,60,928760770,492289734
6391,245000000,B24,UK,Sam Mendes,Action,200074175,Spectre,PG-13,11/6/2015,148,6.8,Daniel Craig,318152,John Logan,2015,67,880674609,680600434
4352,0,Dimension Films,USA,Jim Gillespie,Horror,881745,Venom,R,9/16/2005,87,4.7,Agnes Bruckner,8454,Flint Dille,2005,77,856085151,855203406
5281,160000000,Warner Bros.,USA,Christopher Nolan,Action,292576195,Inception,PG-13,7/16/2010,148,8.8,Leonardo DiCaprio,1629342,Christopher Nolan,2010,80,829899072,537322877
5073,200000000,Columbia Pictures,USA,Roland Emmerich,Action,166112167,2012,PG-13,11/13/2009,158,5.8,John Cusack,303766,Roland Emmerich,2009,92,791217826,625105659
6617,58000000,Twentieth Century Fox Film Corporation,USA,Tim Miller,Action,363070709,Deadpool,R,2/12/2016,108,8,Ryan Reynolds,668625,Rhett Reese,2016,98,782612155,419541446
6192,180000000,Roth Films,USA,Robert Stromberg,Action,241410378,Maleficent,PG,5/30/2014,97,7,Angelina Jolie,275137,Linda Woolverton,2014,103,758410378,517000000
5076,175000000,Pixar Animation Studios,USA,Pete Docter,Animation,293004164,Up,PG,5/29/2009,96,8.3,Edward Asner,743601,Pete Docter,2009,113,735099082,442094918
5957,100000000,Warner Bros.,UK,Alfonso Cuarón,Drama,274092705,Gravity,PG-13,10/4/2013,91,7.8,Sandra Bullock,638007,Alfonso Cuarón,2013,116,723192705,449100000
4621,150000000,DreamWorks,USA,Michael Bay,Action,319071806,Transformers,PG-13,7/3/2007,144,7.1,Shia LaBeouf,541000,Roberto Orci,2007,120,709709780,390637974
6607,150000000,Walt Disney Animation Studios,USA,Ron Clements,Animation,248757044,Moana,PG,11/23/2016,107,7.6,Auli'i Cravalho,157290,Jared Bush,2016,127,690860472,442103428
6162,165000000,Paramount Pictures,USA,Christopher Nolan,Adventure,188020017,Interstellar,PG-13,11/7/2014,169,8.6,Matthew McConaughey,1095553,Jonathan Nolan,2014,130,677941498,489921481
6605,75000000,Dentsu,USA,Garth Jennings,Animation,270329045,Sing,PG,12/21/2016,108,7.1,Matthew McConaughey,81466,Garth Jennings,2016,143,634153632,363824587
814,11500000,TriStar Pictures,USA,Richard Baskin,Drama,2260616,Sing,PG-13,3/31/1989,98,6.8,Lorraine Bracco,597,Dean Pitchford,1989,143,634153632,631893016
4877,150000000,Columbia Pictures,USA,Peter Berg,Action,227946274,Hancock,PG-13,7/2/2008,92,6.4,Will Smith,375055,Vincent Ngo,2008,148,629443428,401497154
4641,150000000,Pixar Animation Studios,USA,Brad Bird,Animation,206445654,Ratatouille,G,6/29/2007,111,8,Brad Garrett,516560,Brad Bird,2007,152,623726085,417280431
5294,260000000,Walt Disney Animation Studios,USA,Nathan Greno,Animation,200821936,Tangled,PG,11/24/2010,100,7.8,Mandy Moore,325621,Dan Fogelman,2010,164,592461732,391639796
5571,200000000,Walt Disney Pictures,USA,John Lasseter,Animation,191452396,Cars 2,G,6/24/2011,106,6.2,Owen Wilson,116477,John Lasseter,2011,178,559852396,368400000
2645,140000000,Touchstone Pictures,USA,Michael Bay,Action,201573391,Armageddon,PG-13,7/1/1998,151,6.6,Bruce Willis,344203,Jonathan Hensleigh,1998,182,553709788,352136397
5763,50000000,Universal Pictures,USA,Seth MacFarlane,Comedy,218815487,Ted,R,6/29/2012,106,7,Mark Wahlberg,503464,Seth MacFarlane,2012,184,549368315,330552828
6395,95000000,Allison Shearmur Productions,USA,Kenneth Branagh,Drama,201151353,Cinderella,PG,3/13/2015,105,7,Lily James,121576,Chris Weitz,2015,191,542351353,341200000
4225,75000000,DreamWorks Animation,USA,Eric Darnell,Animation,193595521,Madagascar,PG,5/27/2005,86,6.9,Chris Rock,294387,Mark Burton,2005,192,542063846,348468325
5754,185000000,Walt Disney Pictures,USA,Mark Andrews,Animation,237283207,Brave,PG,6/22/2012,93,7.2,Kelly Macdonald,302017,Brenda Chapman,2012,194,538983207,301700000
6209,160000000,Warner Bros.,USA,Gareth Edwards,Action,200676069,Godzilla,PG-13,5/16/2014,123,6.4,Aaron Taylor-Johnson,323734,Max Borenstein,2014,202,524976069,324300000
2685,130000000,Centropolis Film Productions,USA,Roland Emmerich,Action,136314294,Godzilla,PG-13,5/20/1998,139,5.3,Matthew Broderick,160038,Dean Devlin,1998,202,524976069,388661775
893,22000000,Paramount Pictures,USA,Jerry Zucker,Drama,217631306,Ghost,PG-13,7/13/1990,127,7,Patrick Swayze,164846,Bruce Joel Rubin,1990,211,505870681,288239375
1323,28000000,Walt Disney Pictures,USA,Ron Clements,Animation,217350219,Aladdin,G,11/25/1992,90,8,Scott Weinger,287068,Ron Clements,1992,212,504050219,286700000
6329,103000000,Twentieth Century Fox Animation,USA,Carlos Saldanha,Animation,131538435,Rio 2,G,4/11/2014,101,6.3,Jesse Eisenberg,64550,Don Rhymer,2014,213,498781117,367242682
3963,175000000,Warner Bros.,USA,Wolfgang Petersen,Drama,133378256,Troy,R,5/14/2004,163,7.2,Brad Pitt,414038,Homer,2004,214,497409852,364031596
2201,92000000,Warner Bros.,USA,Jan de Bont,Action,241721524,Twister,PG-13,5/10/1996,113,6.3,Helen Hunt,152463,Michael Crichton,1996,217,494471524,252750000
3315,60000000,DreamWorks Animation,USA,Andrew Adamson,Animation,267665011,Shrek,PG,5/18/2001,90,7.9,Mike Myers,506495,William Steig,2001,222,487769799,220104788
5588,90000000,Twentieth Century Fox Animation,USA,Carlos Saldanha,Animation,143619809,Rio,G,4/15/2011,96,6.9,Jesse Eisenberg,177152,Carlos Saldanha,2011,227,483866518,340246709
4412,120000000,Pixar Animation Studios,USA,John Lasseter,Animation,244082982,Cars,G,6/9/2006,117,7.1,Owen Wilson,292006,John Lasseter,2006,245,461991867,217908885
3082,103000000,DreamWorks,USA,Ridley Scott,Action,187705427,Gladiator,R,5/5/2000,155,8.5,Russell Crowe,1081122,David Franzoni,2000,246,460583960,272878533
1431,0,Columbia Pictures Corporation,USA,Rowdy Herrington,Action,9223441,Gladiator,R,3/6/1992,101,6.4,Cuba Gooding Jr.,7094,Djordje Milicevic,1992,246,460583960,451360519
6189,40000000,EuropaCorp,France,Luc Besson,Action,126663600,Lucy,R,7/25/2014,89,6.4,Scarlett Johansson,363219,Luc Besson,2014,249,458863600,332200000
4404,65000000,Warner Bros.,USA,Zack Snyder,Action,210614939,300,R,3/9/2007,117,7.7,Gerard Butler,648211,Zack Snyder,2006,251,456068181,245453242
5511,150000000,Paramount Pictures,USA,Kenneth Branagh,Action,181030624,Thor,PG-13,5/6/2011,115,7,Chris Hemsworth,585830,Ashley Miller,2011,256,449326618,268295994
2893,130000000,Walt Disney Pictures,USA,Chris Buck,Animation,171091819,Tarzan,G,6/18/1999,88,7.2,Tony Goldwyn,160561,Tab Murphy,1999,258,448191819,277100000
361,7500000,De Laurentiis Entertainment Group (DEG),USA,William Friedkin,Drama,796368,Rampage,R,10/30/1992,97,6.3,Michael Biehn,1625,William P. Wood,1987,277,428028233,427231865
4842,37000000,Summit Entertainment,USA,Catherine Hardwicke,Drama,191465414,Twilight,PG-13,11/21/2008,122,5.2,Kristen Stewart,366772,Melissa Rosenberg,2008,283,421667219,230201805
2789,20000000,Cinehaus,USA,Robert Benton,Crime,15030732,Twilight,R,3/6/1998,94,6.2,Paul Newman,8769,Robert Benton,1998,283,421667219,406636487
662,35000000,Warner Bros.,USA,Tim Burton,Action,251188924,Batman,PG-13,6/23/1989,126,7.6,Michael Keaton,288860,Bob Kane,1989,294,411556825,160367901
3552,72000000,Touchstone Pictures,USA,M. Night Shyamalan,Drama,227966634,Signs,PG-13,8/2/2002,106,6.7,Mel Gibson,292420,M. Night Shyamalan,2002,301,408247917,180281283
5725,130000000,Twentieth Century Fox Film Corporation,USA,Ridley Scott,Adventure,126477084,Prometheus,R,6/8/2012,124,7,Noomi Rapace,503113,Jon Spaihts,2012,306,403354469,276877385
6476,135000000,DreamWorks Animation,USA,Tim Johnson,Animation,177397510,Home,PG,3/27/2015,94,6.7,Jim Parsons,79374,Tom J. Astle,2015,322,386041607,208644097
6209,160000000,Warner Bros.,USA,Gareth Edwards,Action,200676069,Godzilla,PG-13,5/16/2014,123,6.4,Aaron Taylor-Johnson,323734,Max Borenstein,2014,330,379014294,178338225
2685,130000000,Centropolis Film Productions,USA,Roland Emmerich,Action,136314294,Godzilla,PG-13,5/20/1998,139,5.3,Matthew Broderick,160038,Dean Devlin,1998,330,379014294,242700000
4203,70000000,Columbia Pictures Corporation,USA,Andy Tennant,Comedy,179495555,Hitch,PG-13,2/11/2005,118,6.6,Will Smith,259673,Kevin Bisch,2005,346,371594210,192098655
6193,125000000,Paramount Pictures,USA,Darren Aronofsky,Action,101200044,Noah,PG-13,3/28/2014,138,5.8,Russell Crowe,213644,Darren Aronofsky,2014,370,359200044,258000000
2000,52000000,Universal Pictures,USA,Ron Howard,Adventure,173837933,Apollo 13,PG,6/30/1995,140,7.6,Tom Hanks,224635,Jim Lovell,1995,378,355237933,181400000
3316,87000000,Metro-Goldwyn-Mayer (MGM),USA,Ridley Scott,Crime,165092268,Hannibal,R,2/9/2001,131,6.8,Anthony Hopkins,221016,Thomas Harris,2001,391,351692268,186600000
1767,30000000,The Mark Gordon Company,USA,Jan de Bont,Action,121248145,Speed,R,6/10/1994,116,7.2,Keanu Reeves,279357,Graham Yost,1994,394,350448145,229200000
3128,127500000,Walt Disney Pictures,USA,Eric Leighton,Animation,137748063,Dinosaur,PG,5/19/2000,82,6.5,D.B. Sweeney,42134,Thom Enriquez,2000,395,349822765,212074702
6614,125000000,DreamWorks Animation,USA,Mike Mitchell,Animation,153707064,Trolls,PG,11/4/2016,92,6.5,Anna Kendrick,49423,Jonathan Aibel,2016,403,346864462,193157398
1987,55000000,Walt Disney Pictures,USA,Mike Gabriel,Animation,141600000,Pocahontas,G,6/23/1995,81,6.7,Mel Gibson,133708,Carl Binder,1995,405,346079773,204479773
4853,75000000,Universal Pictures,USA,Timur Bekmambetov,Action,134508551,Wanted,R,6/27/2008,110,6.7,Angelina Jolie,317547,Michael Brandt,2008,409,342463063,207954512
4646,85000000,Walt Disney Pictures,USA,Kevin Lima,Animation,127807262,Enchanted,PG,11/21/2007,107,7.1,Amy Adams,153161,Bill Kelly,2007,412,340487652,212680390
1981,33000000,Cecchi Gori Pictures,USA,David Fincher,Crime,100125643,Se7en,R,9/22/1995,127,8.6,Morgan Freeman,1134655,Andrew Kevin Walker,1995,435,327333559,227207916
5353,130000000,DreamWorks Animation,USA,Tom McGrath,Animation,148415853,Megamind,PG,11/5/2010,95,7.3,Will Ferrell,188234,Alan Schoolcraft,2010,443,321885765,173469912
4909,150000000,Walt Disney Animation Studios,USA,Byron Howard,Animation,114053579,Bolt,PG,11/21/2008,96,6.9,John Travolta,158580,Dan Fogelman,2008,468,309979994,195926415
2271,80000000,Touchstone Pictures,USA,Ron Howard,Action,136492681,Ransom,R,11/8/1996,121,6.6,Mel Gibson,104513,Cyril Hume,1996,469,309492681,173000000
3529,45000000,Miramax,USA,Rob Marshall,Comedy,170687518,Chicago,PG-13,1/24/2003,113,7.2,Renée Zellweger,184943,Bill Condon,2002,478,306776732,136089214
2644,90000000,Walt Disney Feature Animation Florida,USA,Tony Bancroft,Animation,120620254,Mulan,G,6/19/1998,88,7.6,Ming-Na Wen,193214,Robert D. San Souci,1998,484,304320254,183700000
6714,0,Aamir Khan Productions,India,Nitesh Tiwari,Action,12391761,Dangal,UNRATED,12/21/2016,161,8.7,Aamir Khan,70565,Piyush Gupta,2016,485,303723636,291331875
6619,110000000,Columbia Pictures,USA,Morten Tyldum,Adventure,100014699,Passengers,PG-13,12/21/2016,116,7,Jennifer Lawrence,237553,Jon Spaihts,2016,486,303144152,203129453
4953,25000000,TriStar Pictures,USA,Rodrigo García,Drama,270659,Passengers,PG-13,10/24/2008,93,5.9,Anne Hathaway,29805,Ronnie Christensen,2008,486,303144152,302873493
5737,209000000,Universal Pictures,USA,Peter Berg,Action,65422625,Battleship,PG-13,5/18/2012,131,5.8,Alexander Skarsgård,213632,Jon Hoeber,2012,487,303025485,237602860
1107,70000000,Amblin Entertainment,USA,Steven Spielberg,Adventure,119654823,Hook,PG,12/11/1991,142,6.7,Dustin Hoffman,196513,J.M. Barrie,1991,492,300854823,181200000
6671,144000000,Columbia Pictures,USA,Paul Feig,Action,128344089,Ghostbusters,PG-13,7/15/2016,116,5.3,Melissa McCarthy,157351,Katie Dippold,2016,510,296320419,167976330
5324,110000000,Columbia Pictures,USA,Phillip Noyce,Action,118311368,Salt,PG-13,7/23/2010,100,6.4,Angelina Jolie,259831,Kurt Wimmer,2010,515,293503354,175191986
6172,85000000,Summit Entertainment,USA,Neil Burger,Adventure,150947895,Divergent,PG-13,3/21/2014,139,6.7,Shailene Woodley,370154,Evan Daugherty,2014,523,288885818,137937923
5509,32500000,Universal Pictures,USA,Paul Feig,Comedy,169106725,Bridesmaids,R,5/13/2011,125,6.8,Kristen Wiig,232190,Kristen Wiig,2011,526,288383523,119276798
1995,50000000,Universal Pictures,USA,Brad Silberling,Comedy,100328194,Casper,PG,5/26/1995,100,6,Bill Pullman,94596,Joseph Oriolo,1995,528,287928194,187600000
5962,120000000,Universal Pictures,USA,Joseph Kosinski,Action,89021735,Oblivion,PG-13,4/19/2013,124,7,Tom Cruise,418811,Karl Gajdusek,2013,532,286168572,197146837
5983,115000000,TriStar Pictures,USA,Neill Blomkamp,Action,93050117,Elysium,R,8/9/2013,109,6.6,Matt Damon,366674,Neill Blomkamp,2013,533,286140700,193090583
6107,135000000,DreamWorks Animation,USA,David Soren,Animation,83028128,Turbo,PG,7/17/2013,96,6.5,Ryan Reynolds,67648,Darren Lemke,2013,536,282570682,199542554
6279,55000000,StudioCanal,UK,Paul King,Animation,76223578,Paddington,PG,1/16/2015,95,7.2,Hugh Bonneville,56480,Paul King,2014,537,282374179,206150601
6618,9000000,Blinding Edge Pictures,Japan,M. Night Shyamalan,Horror,138141585,Split,PG-13,1/20/2017,117,7.3,James McAvoy,213536,M. Night Shyamalan,2016,540,278454358,140312773
5759,65000000,DreamWorks,USA,Steven Spielberg,Biography,182207973,Lincoln,PG-13,11/16/2012,150,7.4,Daniel Day-Lewis,211227,Tony Kushner,2012,546,275293450,93085477
6233,18000000,Good Universe,USA,Nicholas Stoller,Comedy,150157400,Neighbors,R,5/9/2014,97,6.3,Seth Rogen,242874,Andrew Jay Cohen,2014,559,270665134,120507734
6088,100000000,Twentieth Century Fox Animation,USA,Chris Wedge,Animation,107518682,Epic,PG,5/24/2013,102,6.7,Amanda Seyfried,90501,James V. Hart,2013,565,268426634,160907952
2005,175000000,Universal Pictures,USA,Kevin Reynolds,Action,88246220,Waterworld,PG-13,7/28/1995,135,6.1,Kevin Costner,153742,Peter Rader,1995,574,264218220,175972000
1982,50000000,TriStar Pictures,USA,Joe Johnston,Action,100475249,Jumanji,PG,12/15/1995,104,6.9,Robin Williams,232339,Jonathan Hensleigh,1995,578,262821940,162346691
4245,75000000,Twentieth Century Fox Animation,USA,Chris Wedge,Animation,128200012,Robots,PG,3/11/2005,91,6.3,Ewan McGregor,111639,Ron Mita,2005,580,262511490,134311478
5519,50000000,Paramount Pictures,USA,J.J. Abrams,Mystery,127004179,Super 8,PG-13,6/10/2011,112,7,Elle Fanning,303656,J.J. Abrams,2011,586,260095986,133091807
6170,6500000,New Line Cinema,USA,John R. Leonetti,Horror,84273813,Annabelle,R,10/3/2014,99,5.4,Ward Horton,99635,Gary Dauberman,2014,594,257047661,172773848
4639,15000000,Dimension Films,USA,Rob Zombie,Horror,58272029,Halloween,R,8/31/2007,109,6.1,Scout Taylor-Compton,93548,Rob Zombie,2007,600,255485178,197213149
1561,70000000,Carolco Pictures,USA,Renny Harlin,Action,84049211,Cliffhanger,R,5/28/1993,112,6.4,Sylvester Stallone,102888,John Long,1993,602,255000211,170951000
6196,100000000,Paramount Pictures,USA,Brett Ratner,Action,72688614,Hercules,PG-13,7/25/2014,98,6,Dwayne Johnson,125393,Ryan Condal,2014,608,252712101,180023487
2425,85000000,Walt Disney Pictures,USA,Ron Clements,Animation,99046791,Hercules,G,6/27/1997,93,7.2,Tate Donovan,159637,Ron Clements,1997,608,252712101,153665310
2471,22000000,Polygram Filmed Entertainment,UK,Mel Smith,Adventure,45319423,Bean,PG-13,11/7/1997,89,6.4,Rowan Atkinson,81315,Rowan Atkinson,1997,611,251212670,205893247
4464,100000000,Fox 2000 Pictures,USA,Stefen Fangmeier,Action,75030163,Eragon,PG,12/15/2006,104,5.1,Ed Speleers,112350,Peter Buchman,2006,615,250425512,175395349
3088,75000000,Touchstone Pictures,USA,M. Night Shyamalan,Drama,95011339,Unbreakable,PG-13,11/22/2000,106,7.2,Bruce Willis,280513,M. Night Shyamalan,2000,621,248118121,153106782
5552,135000000,Paramount Pictures,USA,Gore Verbinski,Animation,123477607,Rango,PG,3/4/2011,107,7.2,Johnny Depp,198267,John Logan,2011,628,245724603,122246996
6451,88000000,Columbia Pictures,USA,Chris Columbus,Action,78747585,Pixels,PG-13,7/24/2015,105,5.6,Adam Sandler,106004,Tim Herlihy,2015,637,244874809,166127224
6196,100000000,Paramount Pictures,USA,Brett Ratner,Action,72688614,Hercules,PG-13,7/25/2014,98,6,Dwayne Johnson,125393,Ryan Condal,2014,638,244819862,172131248
2425,85000000,Walt Disney Pictures,USA,Ron Clements,Animation,99046791,Hercules,G,6/27/1997,93,7.2,Tate Donovan,159637,Ron Clements,1997,638,244819862,145773071
2259,100000000,Kopelson Entertainment,USA,Chuck Russell,Action,101295562,Eraser,R,6/21/1996,115,6.1,Arnold Schwarzenegger,90008,Tony Puryear,1996,647,242295562,141000000
6650,60000000,Flashlight Films,USA,Clint Eastwood,Biography,125070033,Sully,PG-13,9/9/2016,96,7.5,Tom Hanks,157212,Todd Komarnicki,2016,649,240797623,115727590
4438,70000000,Columbia Pictures Corporation,USA,Frank Coraci,Comedy,137355633,Click,PG-13,6/23/2006,107,6.4,Adam Sandler,263834,Steve Koren,2006,651,240685326,103329693
6113,50000000,Prana Studios,USA,Klay Hall,Animation,90288712,Planes,PG,8/9/2013,91,5.8,Carlos Alazraqui,37338,John Lasseter,2013,655,239258712,148970000
6398,65000000,Twentieth Century Fox Film Corporation,USA,Paul Feig,Action,110825712,Spy,R,6/5/2015,119,7,Melissa McCarthy,193925,Paul Feig,2015,667,235666219,124840507
4644,7500000,Fox Searchlight Pictures,USA,Jason Reitman,Comedy,143495265,Juno,PG-13,12/25/2007,96,7.5,Ellen Page,439421,Diablo Cody,2007,676,232372681,88877416
5747,44500000,Warner Bros.,USA,Ben Affleck,Adventure,136025503,Argo,R,10/12/2012,120,7.7,Ben Affleck,491286,Chris Terrio,2012,677,232325503,96300000
4198,100000000,Warner Bros.,USA,Francis Lawrence,Drama,75976178,Constantine,R,2/18/2005,121,6.9,Keanu Reeves,253723,Jamie Delano,2005,682,230884728,154908550
6671,144000000,Columbia Pictures,USA,Paul Feig,Action,128344089,Ghostbusters,PG-13,7/15/2016,116,5.3,Melissa McCarthy,157351,Katie Dippold,2016,687,229147509,100803420
6459,0,Indigo Film,Italy,Paolo Sorrentino,Comedy,2698509,Youth,R,12/4/2015,124,7.3,Michael Caine,55177,Paolo Sorrentino,2015,696,227091290,224392781
5518,75000000,Relativity Media,USA,Tarsem Singh,Action,83504017,Immortals,R,11/11/2011,110,6,Henry Cavill,144952,Charley Parlapanides,2011,698,226904017,143400000
4891,85000000,Twentieth Century Fox Film Corporation,USA,Doug Liman,Action,80172128,Jumper,PG-13,2/14/2008,88,6.1,Hayden Christensen,256451,David S. Goyer,2008,706,225132113,144959985
4229,55000000,Touchstone Pictures,USA,Robert Schwentke,Drama,89707299,Flightplan,PG-13,9/23/2005,98,6.2,Jodie Foster,134241,Peter A. Dowling,2005,712,223387299,133680000
3784,33000000,New Line Cinema,USA,Jon Favreau,Comedy,173398518,Elf,PG,11/7/2003,97,6.9,Will Ferrell,162013,David Berenbaum,2003,719,221671773,48273255
3999,65000000,Paramount Pictures,USA,Michael Mann,Crime,101005703,Collateral,R,8/6/2004,115,7.6,Tom Cruise,312190,Stuart Beattie,2004,722,220926695,119920992
6668,75000000,Columbia Pictures,USA,Ron Howard,Action,34343574,Inferno,PG-13,10/28/2016,121,6.2,Tom Hanks,111448,Dan Brown,2016,724,220021259,185677685
466,15000000,Universal Pictures,USA,Ivan Reitman,Comedy,111936400,Twins,PG,12/9/1988,107,6,Arnold Schwarzenegger,94295,William Davies,1988,740,216614388,104677988
6455,68000000,Universal Pictures,USA,Seth MacFarlane,Comedy,81476385,Ted 2,R,6/26/2015,115,6.3,Mark Wahlberg,143077,Seth MacFarlane,2015,745,215863606,134387221
1813,55000000,Warner Bros.,USA,Barry Levinson,Drama,83015089,Disclosure,R,12/9/1994,128,6,Michael Douglas,39139,Michael Crichton,1994,758,214015089,131000000
1983,72000000,Icon Entertainment International,USA,Mel Gibson,Biography,75600000,Braveheart,R,5/24/1995,178,8.4,Mel Gibson,807256,Randall Wallace,1995,761,213216216,137616216
2896,66000000,Twentieth Century Fox Film Corporation,USA,Jon Amiel,Action,87704396,Entrapment,PG-13,4/30/1999,113,6.3,Sean Connery,93659,Ronald Bass,1999,765,212404396,124700000
6179,68000000,Columbia Pictures,USA,David Ayer,Action,85817906,Fury,R,10/17/2014,134,7.6,Brad Pitt,341512,David Ayer,2014,770,211817906,126000000
4920,130000000,Twentieth Century Fox Film Corporation,UK,Baz Luhrmann,Adventure,49554002,Australia,PG-13,11/26/2008,165,6.6,Nicole Kidman,107593,Stuart Beattie,2008,771,211787511,162233509
6400,190000000,Walt Disney Pictures,USA,Brad Bird,Action,93436322,Tomorrowland,PG,5/22/2015,130,6.5,George Clooney,147385,Damon Lindelof,2015,783,209035668,115599346
3114,48000000,"Bedford Falls Company, The",USA,Steven Soderbergh,Crime,124115725,Traffic,R,1/5/2001,147,7.6,Michael Douglas,177611,Simon Moore,2000,787,207515725,83400000
1565,26000000,TriStar Pictures,USA,Jonathan Demme,Drama,77324422,Philadelphia,PG-13,1/14/1994,125,7.7,Tom Hanks,191244,Ron Nyswaner,1993,789,206678440,129354018
4640,75000000,New Line Cinema,USA,Adam Shankman,Comedy,118871849,Hairspray,PG,7/20/2007,117,6.7,John Travolta,104717,Leslie Dixon,2007,802,203552922,84681073
478,2000000,New Line Cinema,USA,John Waters,Comedy,6671108,Hairspray,PG,2/26/1988,92,7,Sonny Bono,17169,John Waters,1988,802,203552922,196881814
6413,55000000,Working Title Films,UK,Baltasar Kormákur,Action,43482270,Everest,PG-13,9/25/2015,121,7.1,Jason Clarke,160640,William Nicholson,2015,804,203427584,159945314
6613,47000000,Lava Bear Films,USA,Denis Villeneuve,Drama,100546139,Arrival,PG-13,11/11/2016,116,8,Amy Adams,391385,Eric Heisserer,2016,806,203388186,102842047
4915,34000000,Studio Ghibli,Japan,Hayao Miyazaki,Animation,15090400,Ponyo,G,8/14/2009,101,7.7,Cate Blanchett,94663,Hayao Miyazaki,2008,808,203204882,188114482
4067,35000000,Twentieth Century Fox Film Corporation,USA,Peter Hewitt,Animation,75369589,Garfield,PG,6/11/2004,80,5,Breckin Meyer,64907,Jim Davis,2004,809,203172417,127802828
4883,75000000,Metro-Goldwyn-Mayer (MGM),USA,Bryan Singer,Drama,83077833,Valkyrie,PG-13,12/25/2008,121,7.1,Tom Cruise,197529,Christopher McQuarrie,2008,817,201545517,118467684
4651,150000000,Paramount Pictures,USA,Robert Zemeckis,Animation,82161969,Beowulf,PG-13,11/16/2007,115,6.2,Ray Winstone,148203,Neil Gaiman,2007,838,196393745,114231776
2041,50000000,Warner Bros.,USA,Wolfgang Petersen,Action,67823573,Outbreak,R,3/10/1995,127,6.6,Dustin Hoffman,95549,Laurence Dworet,1995,862,189859560,122035987
1985,60000000,Warner Bros.,USA,Michael Mann,Action,67436818,Heat,R,12/15/1995,170,8.2,Al Pacino,470080,Michael Mann,1995,872,187436818,120000000
160,17000000,Escalante Productions,USA,Dick Richards,Action,2793214,Heat,R,3/13/1987,101,5.5,Burt Reynolds,1358,William Goldman,1986,872,187436818,184643604
5536,150000000,Paramount Pictures,USA,Martin Scorsese,Adventure,73864507,Hugo,PG,11/23/2011,126,7.5,Asa Butterfield,264187,John Logan,2011,884,185770160,111905653
5061,130000000,Warner Bros.,USA,Zack Snyder,Action,107509799,Watchmen,R,3/6/2009,162,7.6,Jackie Earle Haley,419061,David Hayter,2009,886,185382813,77873014
5656,63000000,Universal Pictures,USA,Tim Hill,Animation,108085305,Hop,PG,4/1/2011,100,5.5,Russell Brand,26043,Cinco Paul,2011,890,183953723,75868418
5149,50000000,Summit Entertainment,USA,Alex Proyas,Drama,79957634,Knowing,PG-13,3/20/2009,121,6.2,Nicolas Cage,197063,Ryne Douglas Pearson,2009,893,183658498,103700864
6703,70000000,RatPac-Dune Entertainment,USA,Nicholas Stoller,Animation,72655779,Storks,PG,9/23/2016,87,6.8,Andy Samberg,40740,Nicholas Stoller,2016,896,183388953,110733174
1800,75000000,Donner/Shuler-Donner Productions,USA,Richard Donner,Action,101631272,Maverick,PG,5/20/1994,127,7,Mel Gibson,88132,Roy Huggins,1994,899,183031272,81400000
4454,160000000,Warner Bros.,USA,Wolfgang Petersen,Action,60674817,Poseidon,PG-13,5/12/2006,98,5.6,Richard Dreyfuss,86466,Mark Protosevich,2006,909,181674817,121000000
